日期,契約名稱,身份別,多方交易口數,多方契約金額,空方交易口數,空方契約金額,多空淨額交易口數,多空淨額契約金額,多方未平倉口數,多方未平倉契約金額,空方未平倉口數,空方未平倉契約金額,多空淨額未平倉口數,多空淨額未平倉契約金額
2024/02/01,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/02/01,NQF,自營商,150,130264,149,129225,1,1039,8,6926,298,258008,-290,-251082
2024/02/02,TX,自營商,6499,23456062,6009,21687288,490,1768775,5098,18426731,7114,25711315,-2016,-7284584
2024/02/01,NQF,外資,2257,1960510,3074,2668729,-817,-708219,184,160935,1233,1067531,-1049,-906596
2024/02/02,TX,外資,49141,177322164,50915,183722895,-1774,-6400730,38991,141020128,45127,163198936,-6136,-22178808
2024/02/02,TE,自營商,289,1060932,159,583604,130,477328,227,834986,452,1662660,-225,-827674
2024/02/02,TX,投信,197,712557,132,477401,65,235156,12233,44244314,9176,33187757,3057,11056557
2024/02/02,TE,外資,967,3549887,1077,3953910,-110,-404022,617,2269607,479,1762044,138,507563
2024/02/02,MTX,自營商,9408,8482377,9052,8161826,356,320551,9047,8173814,10418,9411288,-1371,-1237474
2024/02/02,TE,投信,0,0,0,0,0,0,129,474539,0,0,129,474539
2024/02/02,MTX,外資,66758,60215243,66408,59888288,350,326956,12164,10997815,1021,923150,11143,10074665
2024/02/02,MTX,投信,20,18070,19,17179,1,890,207,187041,17,15371,190,171670
2024/02/02,NQF,自營商,160,140403,38,33042,122,107360,8,7046,176,155012,-168,-147966
2024/02/02,NQF,外資,2086,1814779,2126,1846283,-40,-31504,204,181538,1293,1138810,-1089,-957272
2024/02/05,TX,投信,242,875238,6,21705,236,853532,12462,45075054,9169,33164273,3293,11910781
2024/02/05,TX,自營商,8149,29392119,7666,27660306,483,1731813,5569,20130161,7144,25821622,-1575,-5691461
2024/02/02,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/02/05,TX,外資,58771,212021670,58129,209652420,642,2369249,38219,138235685,43713,158093140,-5494,-19857455
2024/02/05,TE,自營商,151,556152,198,729049,-47,-172898,219,808683,503,1857380,-284,-1048697
2024/02/05,TE,外資,758,2791504,720,2650111,38,141392,615,2270952,439,1621052,176,649900
2024/02/05,TE,投信,5,18448,0,0,5,18448,134,494808,0,0,134,494808
2024/02/05,MTX,外資,76461,68949805,78181,70481668,-1720,-1531863,10339,9348068,916,828257,9423,8519811
2024/02/05,MTX,自營商,13661,12313647,12699,11445946,962,867701,8583,7756013,8824,7972101,-241,-216088
2024/02/05,MTX,投信,4,3617,0,0,4,3617,207,187058,13,11755,194,175303
2024/02/05,NQF,自營商,96,84555,152,133840,-56,-49285,9,7971,233,206065,-224,-198094
2024/02/05,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/02/05,NQF,外資,2720,2399405,2268,1999094,452,400311,221,197599,858,758815,-637,-561216
2024/02/15,TX,投信,255,951684,2,7457,253,944227,12656,47247379,9110,34009452,3546,13237927
2024/02/15,TX,外資,74975,277694053,72178,267162898,2797,10531155,44064,164481185,46717,174369158,-2653,-9887973
2024/02/15,TE,投信,0,0,0,0,0,0,134,518607,0,0,134,518607
2024/02/15,TX,自營商,13525,50155366,14681,54482465,-1156,-4327099,6509,24273933,9293,34670530,-2784,-10396597
2024/02/15,TE,外資,1206,4652790,1146,4419893,60,232896,629,2434156,393,1520986,236,913170
2024/02/15,MTX,外資,79826,73786917,74335,68590017,5491,5196899,15569,14528590,1035,965948,14534,13562642
2024/02/15,MTX,投信,4,3717,0,0,4,3717,211,196748,13,12133,198,184615
2024/02/15,MTX,自營商,25170,23333465,21281,19726003,3889,3607463,12765,11899201,8560,7984542,4205,3914659
2024/02/15,NQF,自營商,32,28316,23,20412,9,7905,9,8060,224,200312,-215,-192252
2024/02/15,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/02/16,TX,自營商,9374,35016325,8778,32784288,596,2232037,6155,22928797,8341,31071205,-2186,-8142408
2024/02/15,NQF,外資,1280,1133229,1500,1328719,-220,-195491,206,186277,1063,950588,-857,-764311
2024/02/15,TE,自營商,264,1017758,275,1060628,-11,-42870,236,913339,537,2078170,-301,-1164831
2024/02/16,TX,投信,1151,4299467,707,2639883,444,1659584,12500,46595961,8510,31723485,3990,14872476
2024/02/16,TX,外資,51913,193942653,55971,209098342,-4058,-15155689,42342,157820862,49045,182797586,-6703,-24976724
2024/02/16,TE,外資,947,3658344,1018,3931403,-71,-273059,596,2293024,431,1658256,165,634768
2024/02/16,MTX,自營商,9776,9127067,12134,11323936,-2358,-2196868,10942,10189232,9103,8478363,1839,1710869
2024/02/16,TE,投信,0,0,7,26984,-7,-26984,133,511757,6,23066,127,488691
2024/02/16,MTX,外資,52677,49213097,57290,53518534,-4613,-4305436,12641,11779330,2752,2564715,9889,9214615
2024/02/16,MTX,投信,19,17723,16,14918,3,2804,213,198394,12,11174,201,187220
2024/02/16,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/02/16,NQF,自營商,7,6277,44,39373,-37,-33095,8,7177,260,233259,-252,-226082
2024/02/16,TE,自營商,137,529375,172,664361,-35,-134986,222,854144,573,2204596,-351,-1350452
2024/02/19,TX,自營商,11077,41335932,11879,44322719,-802,-2986788,6292,23483613,9389,35045293,-3097,-11561680
2024/02/16,NQF,外資,960,859083,942,842060,18,17023,242,219560,1081,969819,-839,-750259
2024/02/19,TX,投信,11079,41349872,10927,40781092,152,568780,12652,47244091,8510,31777558,4142,15466533
2024/02/19,TE,自營商,620,2377190,574,2201873,46,175317,446,1709417,769,2947532,-323,-1238115
2024/02/19,TE,投信,43,164867,37,141961,6,22906,133,509774,0,0,133,509774
2024/02/19,TX,外資,78928,294535130,75701,282496824,3227,12038306,47254,176451245,50725,189402190,-3471,-12950945
2024/02/19,MTX,自營商,10452,9746621,9883,9214094,569,532527,9687,9037350,6843,6384022,2844,2653328
2024/02/19,MTX,投信,0,0,1,934,-1,-934,213,198847,13,12137,200,186710
2024/02/19,MTX,外資,52066,48567631,47986,44756803,4080,3810828,16519,15420330,2570,2398979,13949,13021351
2024/02/19,TE,外資,1174,4505128,1236,4741124,-62,-235996,657,2518193,554,2123306,103,394887
2024/02/19,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/02/19,NQF,自營商,58,52040,67,59614,-9,-7574,6,5338,267,237523,-261,-232185
2024/02/19,NQF,外資,1685,1507361,2003,1789050,-318,-281689,273,245508,1430,1272128,-1157,-1026620
2024/02/20,TE,自營商,476,1833214,456,1755975,20,77239,516,1990865,918,3542214,-402,-1551349
2024/02/20,TX,投信,9464,35439184,9393,35168094,71,271090,12616,47335191,8403,31528002,4213,15807189
2024/02/20,TX,外資,73614,275294811,68325,255524376,5289,19770435,51463,193069629,48721,182768171,2742,10301458
2024/02/20,TE,投信,95,366052,96,370001,-1,-3949,132,509256,0,0,132,509256
2024/02/20,TX,自營商,11805,44146267,12911,48282146,-1106,-4135879,4995,18723173,9205,34520069,-4210,-15796896
2024/02/20,MTX,自營商,10512,9822185,10884,10169788,-372,-347603,9255,8672279,6755,6330503,2500,2341776
2024/02/20,MTX,投信,58,54352,62,58048,-4,-3696,207,194164,11,10318,196,183846
2024/02/20,TE,外資,953,3669325,913,3515884,40,153441,675,2604370,532,2052504,143,551866
2024/02/20,MTX,外資,55292,51670401,47417,44293941,7875,7376460,19679,18453291,1551,1454181,18128,16999110
2024/02/20,NQF,自營商,3,2660,46,40706,-43,-38046,8,7080,312,276136,-304,-269056
2024/02/20,NQF,外資,571,508385,709,630418,-138,-122033,279,249793,1574,1393069,-1295,-1143276
2024/02/20,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/02/21,TX,投信,116,433815,104,388879,12,44937,12662,47338153,8437,31542568,4225,15795585
2024/02/21,TX,外資,52577,196916214,58230,218097530,-5653,-21181316,39203,146564216,36782,137505307,2421,9058909
2024/02/21,TX,自營商,14112,52852592,13296,49772309,816,3080283,1774,6623575,7797,29136287,-6023,-22512712
2024/02/21,TE,自營商,434,1668503,545,2094348,-111,-425845,111,425663,255,977874,-144,-552211
2024/02/21,MTX,投信,4,3745,4,3742,0,3,207,193473,11,10281,196,183192
2024/02/21,TE,投信,0,0,0,0,0,0,132,506194,0,0,132,506194
2024/02/21,MTX,自營商,15537,14545758,18229,17059076,-2692,-2513318,3147,2936866,5931,5539420,-2784,-2602554
2024/02/21,MTX,外資,61602,57694011,73378,68720650,-11776,-11026639,5954,5564910,4417,4128360,1537,1436550
2024/02/21,TE,外資,882,3389889,836,3213001,46,176888,452,1733330,309,1184953,143,548377
2024/02/21,NQF,自營商,17,14927,33,29104,-16,-14177,8,7027,328,288099,-320,-281072
2024/02/21,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/02/22,TX,投信,225,849826,170,636329,55,213498,12712,48015766,8432,31849350,4280,16166416
2024/02/21,NQF,外資,1953,1719199,2383,2098320,-430,-379122,277,246189,2002,1758733,-1725,-1512544
2024/02/22,TX,外資,49974,187809408,49310,185338325,664,2471083,38764,146419094,35679,134758299,3085,11660795
2024/02/22,TX,自營商,7190,27047969,7635,28719813,-445,-1671844,2756,10400615,9102,34365313,-6346,-23964698
2024/02/22,TE,投信,0,0,12,46474,-12,-46474,132,513902,12,46718,120,467184
2024/02/22,MTX,自營商,10166,9564160,8251,7755913,1915,1808247,3701,3489297,5058,4772566,-1357,-1283269
2024/02/22,TE,外資,1050,4069878,939,3640624,111,429255,516,2008891,262,1020016,254,988875
2024/02/22,TE,自營商,174,675309,205,794803,-31,-119494,119,463283,314,1222465,-195,-759182
2024/02/22,MTX,外資,71636,67304441,67781,63681079,3855,3623363,7042,6649715,1650,1558082,5392,5091633
2024/02/22,MTX,投信,2,1889,0,0,2,1889,207,195470,9,8499,198,186971
2024/02/22,NQF,自營商,331,294290,28,24601,303,269689,27,24029,44,39169,-17,-15140
2024/02/22,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/02/22,NQF,外資,2156,1892734,1708,1499766,448,392968,287,258463,1564,1392158,-1277,-1133695
2024/02/23,TX,自營商,8223,31155856,7716,29231287,507,1924569,2824,10674204,8660,32740975,-5836,-22066771
2024/02/23,TX,投信,525,1987151,31,117338,494,1869813,13019,49243066,8245,31185888,4774,18057178
2024/02/23,TX,外資,50900,192909477,49839,188900420,1061,4009057,38778,146673731,34632,130984161,4146,15689570
2024/02/23,TE,外資,1001,3920044,979,3833151,22,86892,504,1971029,228,891662,276,1079367
2024/02/23,TE,投信,0,0,1,3911,-1,-3911,131,512315,12,46930,119,465385
2024/02/23,TE,自營商,253,990628,332,1300022,-79,-309395,131,512312,410,1603418,-279,-1091106
2024/02/23,MTX,投信,0,0,0,0,0,0,207,195739,9,8510,198,187229
2024/02/23,MTX,自營商,11062,10477012,11018,10431046,44,45965,3196,3017550,4521,4270974,-1325,-1253424
2024/02/23,MTX,外資,66123,62653178,71196,67459000,-5073,-4805822,5557,5254699,5238,4953025,319,301674
2024/02/23,NQF,自營商,100,89824,82,73973,18,15851,40,36098,39,35242,1,856
2024/02/23,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/02/23,NQF,外資,2676,2402966,2036,1826984,640,575982,316,288593,953,860035,-637,-571442
2024/02/26,TX,自營商,6266,23717790,6766,25613097,-500,-1895307,2820,10689164,9166,34750445,-6346,-24061281
2024/02/26,TX,外資,43653,165192934,41648,157602545,2005,7590389,41051,155698054,34900,132361039,6151,23337015
2024/02/26,TX,投信,123,466524,622,2360170,-499,-1893645,12462,47265874,8187,31051654,4275,16214220
2024/02/26,TE,自營商,223,872276,142,555165,81,317111,184,720807,399,1563048,-215,-842241
2024/02/26,TE,外資,766,2994154,846,3307281,-80,-313128,424,1660994,228,893167,196,767827
2024/02/26,MTX,自營商,9234,8738660,8146,7704480,1088,1034181,4156,3935934,4353,4123496,-197,-187562
2024/02/26,MTX,投信,1,948,0,0,1,948,207,196277,8,7586,199,188691
2024/02/26,MTX,外資,61296,57987918,55708,52694914,5588,5293003,8505,8064414,2598,2463420,5907,5600994
2024/02/26,TE,投信,0,0,0,0,0,0,131,513179,12,47009,119,466170
2024/02/26,NQF,自營商,107,96554,246,221034,-139,-124480,63,56587,201,180585,-138,-123998
2024/02/26,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/02/27,TX,自營商,10644,40202009,10730,40521060,-86,-319051,2924,11029540,9379,35382254,-6455,-24352714
2024/02/26,NQF,外資,1376,1241810,1544,1392190,-168,-150380,319,290113,1124,1009577,-805,-719464
2024/02/27,TX,外資,58201,219959967,60541,228772821,-2340,-8812855,39266,148189790,35467,133845216,3799,14344574
2024/02/27,TX,投信,1239,4677066,171,645218,1068,4031849,13653,51526422,8310,31361940,5343,20164482
2024/02/27,TE,自營商,216,840746,196,764383,20,76363,209,812971,419,1629829,-210,-816858
2024/02/27,TE,投信,1,3890,1,3889,0,1,131,509564,12,46678,119,462886
2024/02/27,MTX,投信,0,0,1,944,-1,-944,207,195305,9,8492,198,186813
2024/02/27,MTX,自營商,14875,14046685,15482,14609921,-607,-563235,4003,3772702,4715,4442520,-712,-669818
2024/02/27,MTX,外資,80199,75748297,88612,83683398,-8413,-7935102,5315,5014690,7773,7333834,-2458,-2319144
2024/02/27,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/02/27,NQF,自營商,110,98777,62,55771,48,43006,55,49308,145,130041,-90,-80733
2024/02/27,TE,外資,872,3399461,948,3694731,-76,-295270,399,1552037,279,1085254,120,466783
2024/02/27,NQF,外資,1197,1078035,1274,1147436,-77,-69401,306,277757,1188,1065042,-882,-787285
2024/02/29,TX,自營商,8900,33653703,8840,33427784,60,225919,3159,11970772,9528,36117937,-6369,-24147165
2024/02/29,TE,自營商,170,662268,185,720496,-15,-58229,211,822284,452,1761448,-241,-939164
2024/02/29,TE,投信,0,0,0,0,0,0,131,510507,12,46764,119,463743
2024/02/29,TX,外資,46205,174641988,46383,175333296,-178,-691309,38077,144395494,34455,130652791,3622,13742703
2024/02/29,TX,投信,485,1839035,96,363967,389,1475068,13936,52848099,8204,31111209,5732,21736890
2024/02/29,MTX,自營商,14066,13294529,12920,12209356,1146,1085173,4695,4446184,3950,3739373,745,706811
2024/02/29,TE,外資,781,3040335,710,2764116,71,276218,467,1819912,276,1075572,191,744340
2024/02/29,MTX,外資,65685,62060826,58386,55156525,7299,6904301,7501,7111323,2886,2736072,4615,4375251
2024/02/29,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/02/29,NQF,外資,1392,1252400,1258,1131328,134,121072,274,248569,1022,916581,-748,-668012
2024/03/01,TX,自營商,7931,30077550,7971,30227771,-40,-150221,2870,10876319,9312,35298380,-6442,-24422061
2024/02/29,NQF,自營商,56,50416,159,142676,-103,-92260,35,31390,228,204526,-193,-173136
2024/02/29,MTX,投信,4,3767,0,0,4,3767,211,200039,9,8532,202,191507
2024/03/01,TX,投信,1633,6192195,34,128933,1599,6063262,15550,58968710,8219,31168092,7331,27800618
2024/03/01,TE,投信,0,0,0,0,0,0,131,511712,12,46874,119,464838
2024/03/01,TE,自營商,183,715429,172,672386,11,43043,222,867185,469,1832010,-247,-964825
2024/03/01,TX,外資,49669,188392094,54784,207769585,-5115,-19377491,34097,129302542,35590,134957204,-1493,-5654662
2024/03/01,MTX,自營商,9724,9220405,9444,8949747,280,270658,5240,4963272,4083,3865133,1157,1098139
2024/03/01,MTX,外資,72556,68805822,77364,73344154,-4808,-4538332,4474,4241576,4667,4424550,-193,-182974
2024/03/01,TE,外資,694,2713256,749,2927451,-55,-214195,478,1867171,342,1335920,136,531251
2024/03/01,MTX,投信,0,0,0,0,0,0,211,200039,9,8532,202,191507
2024/03/01,NQF,自營商,93,83910,38,34211,55,49699,66,59799,204,184882,-138,-125083
2024/03/01,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/03/04,TX,自營商,12259,47016220,12461,47808682,-202,-792462,3603,13906207,10205,39395074,-6602,-25488867
2024/03/04,TX,投信,1003,3872264,1326,5120083,-323,-1247820,14951,57743752,7941,30669730,7010,27074022
2024/03/01,NQF,外資,2066,1862037,1768,1590138,298,271899,356,326538,806,730420,-450,-403882
2024/03/04,TE,自營商,200,795865,251,1003358,-51,-207493,256,1026847,571,2290393,-315,-1263546
2024/03/04,TE,投信,0,0,0,0,0,0,131,525467,12,48134,119,477333
2024/03/04,MTX,投信,1,966,0,0,1,966,211,203731,8,7724,203,196007
2024/03/04,TE,外資,1170,4668831,1041,4151524,129,517307,581,2330500,316,1267539,265,1062961
2024/03/04,TX,外資,68524,262647920,63040,241808592,5484,20839328,37873,146272744,33886,130867091,3987,15405653
2024/03/04,MTX,外資,95894,91841839,84471,80942692,11423,10899147,11920,11509268,674,650776,11246,10858492
2024/03/04,MTX,自營商,20156,19318456,15634,14993733,4522,4324723,11320,10922146,5809,5603024,5511,5319122
2024/03/04,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/03/04,NQF,自營商,116,105384,263,239716,-147,-134333,35,32121,320,293730,-285,-261609
2024/03/05,TX,自營商,10540,40852126,10046,38920815,494,1931311,4044,15676737,10093,39117427,-6049,-23440690
2024/03/04,NQF,外資,2107,1917278,2092,1906512,15,10765,255,237014,690,633248,-435,-396234
2024/03/05,TX,外資,55959,216863217,56614,219402933,-655,-2539716,36859,142938968,33528,130014355,3331,12924613
2024/03/05,TX,投信,466,1806929,790,3066769,-324,-1259840,14518,56300804,7832,30372496,6686,25928308
2024/03/05,TE,自營商,152,614279,181,730888,-29,-116609,217,877576,558,2256662,-341,-1379086
2024/03/05,TE,投信,11,44508,0,0,11,44508,142,574276,12,48530,130,525746
2024/03/05,TE,外資,829,3348281,915,3696022,-86,-347741,542,2191951,363,1468045,179,723906
2024/03/05,MTX,投信,0,0,0,0,0,0,211,204565,8,7756,203,196809
2024/03/05,MTX,外資,74598,72269855,79996,77499719,-5398,-5229864,7820,7581446,1968,1907974,5852,5673472
2024/03/05,MTX,自營商,14566,14109896,14941,14470689,-375,-360793,11202,10853912,6302,6102939,4900,4750973
2024/03/05,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/03/05,NQF,自營商,53,48469,72,65706,-19,-17237,56,50960,360,327649,-304,-276689
2024/03/05,NQF,外資,1146,1049248,1663,1523744,-517,-474496,232,213789,1184,1077588,-952,-863799
2024/03/06,TX,自營商,13111,50845988,12158,47126539,953,3719449,4590,17898615,9646,37608351,-5056,-19709736
2024/03/06,TX,投信,281,1096104,778,3031765,-497,-1935661,13962,54471347,7773,30325582,6189,24145765
2024/03/06,TE,自營商,179,724142,211,853854,-32,-129712,182,741500,555,2261180,-373,-1519680
2024/03/06,TX,外資,57447,222624414,57457,222678355,-10,-53941,36614,142845369,33281,129835225,3333,13010144
2024/03/06,TE,投信,0,0,0,0,0,0,142,578536,12,48890,130,529646
2024/03/06,TE,外資,831,3360504,786,3177486,45,183018,606,2468963,382,1556344,224,912619
2024/03/06,MTX,外資,85993,83287619,81697,79119411,4296,4168208,10853,10585382,779,759794,10074,9825588
2024/03/06,MTX,自營商,18800,18228856,16953,16425160,1847,1803697,13634,13290923,6544,6375281,7090,6915642
2024/03/06,MTX,投信,2,1951,0,0,2,1951,211,205799,6,5852,205,199947
2024/03/06,NQF,自營商,66,59336,55,49438,11,9897,99,89085,392,352791,-293,-263706
2024/03/06,NQF,外資,1588,1429703,2117,1910754,-529,-481051,49,44451,1530,1376919,-1481,-1332468
2024/03/06,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/03/07,TX,投信,719,2831921,984,3881336,-265,-1049415,13647,53774639,7723,30431709,5924,23342930
2024/03/07,TX,自營商,14355,56461856,14661,57675826,-306,-1213970,5406,21290957,10763,42384188,-5357,-21093231
2024/03/07,TE,投信,0,0,0,0,0,0,142,588136,12,49702,130,538434
2024/03/07,TE,自營商,365,1508345,377,1559488,-12,-51143,204,844707,609,2522246,-405,-1677539
2024/03/07,TE,外資,1454,6012305,1305,5394592,149,617713,771,3193276,398,1648436,373,1544840
2024/03/07,TX,外資,86506,340336128,86784,341424042,-278,-1087915,35643,140445844,32588,128400864,3055,12044980
2024/03/07,MTX,投信,0,0,0,0,0,0,211,207856,6,5911,205,201945
2024/03/07,MTX,自營商,20889,20540539,21676,21311396,-787,-770857,12904,12704309,6621,6513290,6283,6191019
2024/03/07,MTX,外資,120025,118031817,124985,122895275,-4960,-4863458,7782,7665883,2668,2628230,5114,5037653
2024/03/07,NQF,自營商,100,90396,212,191642,-112,-101247,19,17082,424,381244,-405,-364162
2024/03/07,NQF,外資,2305,2084124,2338,2114307,-33,-30184,59,53559,1573,1415305,-1514,-1361746
2024/03/07,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/03/08,TX,自營商,19361,76841770,18248,72430520,1113,4411250,6102,24144806,10316,40809532,-4214,-16664726
2024/03/08,TX,投信,47,186548,1129,4469182,-1082,-4282633,12653,50090696,7811,30922187,4842,19168509
2024/03/08,TX,外資,111407,442259765,116029,460465776,-4622,-18206011,33868,134073438,35434,140264359,-1566,-6190921
2024/03/08,TE,自營商,415,1738016,405,1699697,10,38319,214,893978,622,2598650,-408,-1704672
2024/03/08,TE,投信,1,4224,6,25003,-5,-20779,143,597454,18,75204,125,522250
2024/03/08,TE,外資,1733,7268140,1773,7429266,-40,-161126,837,3496966,504,2105712,333,1391254
2024/03/08,MTX,自營商,28049,27812376,29395,29144643,-1346,-1332267,13032,12890979,8215,8119599,4817,4771380
2024/03/08,MTX,投信,0,0,0,0,0,0,211,208827,6,5938,205,202889
2024/03/08,MTX,外資,161105,159836237,168980,167606803,-7875,-7770566,5557,5499758,8322,8236245,-2765,-2736487
2024/03/08,NQF,自營商,87,79210,78,71103,9,8107,19,17378,415,379629,-396,-362251
2024/03/08,NQF,投信,0,0,0,0,0,0,0,0,0,0,0,0
2024/03/08,NQF,外資,1979,1802729,1609,1465260,370,337468,155,143426,1299,1189378,-1144,-1045952
